alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1742472117.3017,elite,4430.336087447,1696976497.3493,"AS18229 CtrlS",CTRLS-AS-IN,Amaravati,Asia,AS,India,IN,,true,"Tejasri Communications",16.514,80.516,false,,false,"Andhra Pradesh",success,Asia/Kolkata,,1742144198,1742472117.3017,5678,socks4,45.249.78.177:5678,true,762.90059089661,7646,309925,2.4076505726279,45.249.78.177
true,1742471068.7999,elite,4136.5056807796,1721136189.7347,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1741957558,1742471068.7999,21383,socks4,67.43.228.253:21383,true,3131.1547756195,288,65294,0.43914488731664,67.43.228.253
true,1742467508.9503,elite,10146.088395078,1722885833.6468,"AS8369 Intersvyaz-2 JSC",INTERSVYAZ-AS,Chelyabinsk,Europe,EU,Russia,RU,,false,"Intersvyaz-2 JSC",55.1952,61.339,false,,false,"Chelyabinsk Oblast",success,Asia/Yekaterinburg,,1742064564,1742467508.9503,1080,socks4,94.24.182.61:1080,true,8283.4651470184,236,48860,0.48069089131497,94.24.182.61
true,1742462816.4961,elite,4130.4002405064,1715760143.5676,"AS12430 VODAFONE ESPANA S.A.U.",VODAFONE_ES,Málaga,Europe,EU,Spain,ES,,false,"Comunitel Global",36.7162,-4.4161,false,"Comunitel Global S.A.",true,Andalusia,success,Europe/Madrid,29014,1742371328,1742462816.4961,4673,socks4,77.225.198.220:4673,true,542.87576675415,4902,211676,2.2633877863864,77.225.198.220
true,1742459230.1254,elite,10226.635005448,1722022929.3911,"AS28265 ABCREDE PROVEDOR DE INTERNET LTDA","ABCREDE PROVEDOR DE INTERNET LTDA",Junqueirópolis,"South America",SA,Brazil,BR,,false,"Abcrede Provedor De Internet Eireli",-21.4177,-51.4399,false,"Abcrede Provedor De Internet Ltda",false,"São Paulo",success,America/Sao_Paulo,17890,1742348418,1742459230.1254,8080,socks4,186.208.139.196:8080,true,12022.56155014,364,73683,0.49157967237025,186.208.139.196
true,1742458824.2887,elite,2904.848080415,1741212637.2549,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1742441053,1742458824.2887,10591,socks4,72.10.160.90:10591,true,1329.1094303131,26,6007,0.43096303663186,72.10.160.90
true,1742455376.9172,elite,8850.2514033758,1716224607.4366,"AS48282 Hosting technology LTD",VDSINA-AS,Moscow,Europe,EU,Russia,RU,,true,"Hosting technology LTD",55.7487,37.6187,false,"Hosting technology LTD",true,Moscow,success,Europe/Moscow,127282,1742317333,1742455376.9172,9621,socks4,195.2.74.19:9621,true,4059.3802928925,595,100164,0.59051796861819,195.2.74.19
true,1742441139.6103,elite,10161.322318341,1722495399.5607,"AS749 DoD Network Information Center",DNIC-AS-00749,Columbus,"North America",NA,"United States",US,,false,"DoD Network Information Center",39.9819,-82.9048,false,"DoD Network Information Center",false,Ohio,success,America/New_York,43218,1742109269,1742441139.6103,3128,socks4,30.206.234.79:3128,true,15121.798992157,368,73082,0.50102110279101,30.206.234.79
true,1742439272.2743,elite,1002.8796663946,1696968460.0216,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,Fairlie-Poplar,true,"Performive LLC",33.7549,-84.3897,false,"Total Server Solutions L.L.C",true,Georgia,success,America/New_York,30303,1742341369,1742439272.2743,39078,socks4,198.8.94.174:39078,true,804.10099029541,139708,283436,33.016656268315,198.8.94.174
true,1742438744.4968,elite,3682.8582302528,1697107180.912,"AS133269 Fiberpipe communications pvt. ltd",FIBERPIPE-AS-IN,Ahmedabad,Asia,AS,India,IN,,false,"Fiberpipe communications pvt. ltd",23.0276,72.5871,false,"Fiberpipe communications pvt. ltd.",true,Gujarat,success,Asia/Kolkata,380001,1742347568,1742438744.4968,55438,socks4,36.255.211.1:55438,true,808.60614776611,10028,242367,3.9731373442422,36.255.211.1
true,1742435838.4581,elite,11244.934262111,1715108644.0725,"AS138096 PT INFORMASI NUSANTARA TEKNOLOGI",INTEK-AS-ID,Batam,Asia,AS,Indonesia,ID,,false,"PT INFORMASI NUSANTARA TEKNOLOGI",1.1494,104.0249,false,,true,Riau,success,Asia/Jakarta,29461,1742342727,1742435838.4581,8080,socks4,103.124.196.130:8080,true,10812.42275238,896,115904,0.76712328767123,103.124.196.130
true,1742431653.2362,elite,1001.5986364864,1696987073.8833,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,Fairlie-Poplar,true,"Total Server Solutions L.L.C.",33.755,-84.3896,false,"CreeperHost LTD",true,Georgia,success,America/New_York,30303,1742160370,1742431653.2362,4145,socks4,192.111.138.29:4145,true,733.9084148407,132866,258931,33.911949300275,192.111.138.29
true,1742430875.2429,elite,8676.494291459,1737661858.4535,"AS7552 Viettel Group",VIETEL-AS-AP,"Bà Rịa–Vũng Tàu Province",Asia,AS,Vietnam,VN,,false,VIETELxdsl,10.586,107.2475,false,"xDSL Services",false,"Bà Rịa–Vũng Tàu Province",success,Asia/Ho_Chi_Minh,790000,1741905542,1742430875.2429,10017,socks4,115.74.10.31:10017,true,18307.283878326,87,20294,0.42686816152299,115.74.10.31
true,1742424345.5118,elite,10499.232459068,1733162867.77,"AS12978 ANDROMEDA TV DIGITAL PLATFORM ISLETMECILIGI A.S.",DSMART,Ankara,Asia,AS,Türkiye,TR,,false,"Andromeda TV Digital Platform Isletmeciligi A.S.",39.9207,32.854,false,,false,Ankara,success,Europe/Istanbul,06420,1741869541,1742424345.5118,8080,socks4,31.200.114.82:8080,true,10782.552957535,190,39425,0.47961630695444,31.200.114.82
true,1742422206.9347,elite,2156.2496190037,1696986396.3134,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Roanoke,"North America",NA,"United States",US,,false,"Cox Communications Inc.",37.2681,-79.9404,false,"Cox Communications Inc.",true,Virginia,success,America/New_York,24023,1742343203,1742422206.9347,15303,socks4,184.178.172.5:15303,true,782.93251991272,117368,267151,30.523329146284,184.178.172.5
true,1742421214.7988,elite,1318.7739849091,1742418437.2341,"AS24138 China TieTong Telecommunications Corporation",CTTNET,Beijing,Asia,AS,China,CN,,false,"China TieTong Telecommunications Corporation",39.911,116.395,false,"North Star Information Hi.tech Ltd. Co",false,Beijing,success,Asia/Shanghai,,1742419474,1742421214.7988,3389,http,111.132.16.156:3389,false,974.40385818481,6,21,22.222222222222,111.132.16.156
true,1742417009.7401,elite,8741.7938541262,1710549493.9361,"AS61272 Informacines sistemos ir technologijos, UAB",IST-AS,Šiauliai,Europe,EU,Lithuania,LT,,true,BACLOUD-BITE,55.9118,23.313,false,,true,Siauliai,success,Europe/Vilnius,76001,1742118630,1742417009.7401,6116,socks4,213.252.245.221:6116,true,10728.043317795,2447,151987,1.5844956421513,213.252.245.221
true,1742394806.6061,elite,3928.8388646882,1716860717.9017,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1742089490,1742394806.6061,27847,socks4,72.10.160.90:27847,true,720.20220756531,436,77764,0.55754475703325,72.10.160.90
true,1742392968.6632,elite,6324.9597591459,1697097050.5789,"AS267513 Seanet Telecom Carazinho Eireli","Seanet Telecom Carazinho Eireli",Carazinho,"South America",SA,Brazil,BR,,false,"Seanet Telecom Carazinho Eireli",-28.2535,-52.8707,false,"Seanet Telecom Carazinho Eireli",true,"Rio Grande do Sul",success,America/Sao_Paulo,99500,1741843010,1742392968.6632,31337,socks4,186.251.255.105:31337,true,2093.5029983521,2384,226979,1.0394004263983,186.251.255.105
true,1742392818.9989,elite,1014.3785476685,1742379895.0983,"AS24138 China TieTong Telecommunications Corporation",CTTNET,Beijing,Asia,AS,China,CN,,false,"China TieTong Telecommunications Corporation",39.911,116.395,false,"North Star Information Hi.tech Ltd. Co",false,Beijing,success,Asia/Shanghai,,1742392821,1742392818.9989,3389,http,111.132.16.70:3389,false,1014.3785476685,1,33,2.9411764705882,111.132.16.70
true,1742392340.9031,elite,10315.625628369,1717114213.4956,"AS42908 Nordic Telecom Regional s.r.o.",CZ-NORDICTELECOMREGIONAL,Lanškroun,Europe,EU,Czechia,CZ,,false,"Nordic Telecom Regional s.r.o.",49.9163,16.7551,false,Nordictelecomregional,false,"Pardubický kraj",success,Europe/Prague,"563 01",1742061573,1742392340.9031,6708,socks4,31.10.63.215:6708,true,13801.660060883,596,100319,0.59059604617748,31.10.63.215
true,1742387755.7621,elite,10329.869397564,1719939671.0254,,,,,,,,,,,,,,,,,,,,,1742387755.7621,512,socks4,251.235.75.27:512,true,10985.35656929,386,68641,0.55920147188781,251.235.75.27
true,1742382605.6413,elite,10171.550711104,1721422719.3991,"AS3320 Deutsche Telekom AG",DTAG,Munich,Europe,EU,Germany,DE,Au-Haidhausen,false,"Deutsche Telekom AG",48.1348,11.6105,false,"Mentz Datenverarbeitung GmbH",true,Bavaria,success,Europe/Berlin,81541,1742071175,1742382605.6413,80,socks4,80.154.30.163:80,true,17718.276500702,367,74216,0.49206923829827,80.154.30.163
true,1742378218.7041,elite,3465.3320852437,1696971642.7485,"AS206804 EstNOC OY",EstNOC-GLOBAL,Brussels,Europe,EU,Belgium,BE,,false,"EstNOC OY",50.8729,4.4038,false,ESTNOC-GLOBAL,true,"Brussels Capital",success,Europe/Brussels,1140,1741998161,1742378218.7041,1080,socks4,45.128.133.209:1080,true,1069.2603588104,7776,310131,2.4459983580104,45.128.133.209
true,1742367546.8962,elite,9962.9838860641,1722752630.5908,"AS262186 TV AZTECA SUCURSAL COLOMBIA","TV AZTECA SUCURSAL COLOMBIA",Pitalito,"South America",SA,Colombia,CO,,false,"TV AZTECA SUCURSAL COLOMBIA",1.8529,-76.0546,false,"Sistemas Avanzados EN Telecomunicaciones",false,"Huila Department",success,America/Bogota,417030,1742106681,1742367546.8962,999,socks4,45.191.47.12:999,true,10143.275499344,236,51744,0.45402077722201,45.191.47.12
true,1742357650.0972,elite,10420.1773504,1715895923.8146,"AS13213 UK-2 Limited",UK2NET-AS,"New York","North America",NA,"United States",US,,true,"UK-2 Limited",40.7126,-74.0066,false,"Hosting Services, Inc.",true,"New York",success,America/New_York,10004,1742076875,1742357650.0972,44381,socks4,67.213.212.49:44381,true,1604.8457622528,711,106164,0.66526315789474,67.213.212.49
true,1742346824.9511,transparent,5893.2459036588,1737371393.5478,"AS39442 JSC RDE ""Unico""",UNICO-AS,Volgograd,Europe,EU,Russia,RU,,false,"Unico network",48.6648,44.4289,false,"JSC UNICO",true,"Volgograd Oblast",success,Europe/Volgograd,,1742341582,1742346824.9511,8080,http,188.247.61.234:8080,false,610.49485206604,6069,56564,9.6897801478454,188.247.61.234
true,1742341368.2284,elite,10439.045915919,1722076273.3553,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Changsha,Asia,AS,China,CN,,false,Chinanet,28.2014,112.9611,false,"Chinanet HN",false,Hunan,success,Asia/Shanghai,,1741910202,1742341368.2284,9002,socks4,222.247.57.67:9002,true,10838.267803192,242,55473,0.43435340572557,222.247.57.67
true,1742335204.3157,elite,9893.6485835484,1722138631.7126,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba (US) Technology Co., Ltd.",22.3193,114.169,false,"Alibaba.com LLC",true,Kowloon,success,Asia/Hong_Kong,999077,1741922688,1742335204.3157,8082,socks4,47.243.50.83:8082,true,5817.0583248138,245,54768,0.44534928107902,47.243.50.83
true,1742333149.435,elite,1665.8007469817,1696985323.2094,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,"Fort Walton Beach","North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4553,-86.6285,false,"Cox Communications",true,Florida,success,America/Chicago,32547,1741740290,1742333149.435,4145,socks4,24.249.199.4:4145,true,805.94396591187,150437,271129,35.685278224525,24.249.199.4
true,1742325945.5438,elite,9972.3393130383,1722273750.4782,"AS13213 UK-2 Limited",UK2NET-AS,"New York","North America",NA,"United States",US,,true,"UK-2 Limited",40.7126,-74.0066,false,"Hosting Services, Inc.",true,"New York",success,America/New_York,10004,1741885418,1742325945.5438,62486,socks4,67.213.212.57:62486,true,13899.760484695,297,65778,0.44948921679909,67.213.212.57
true,1742324021.3367,elite,997.27219343185,1742322264.9367,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Shizishan,Asia,AS,China,CN,,false,Chinanet,30.5454,114.342,false,"Chinanet HB",false,Hubei,success,Asia/Shanghai,,1742323241,1742324021.3367,2324,http,171.41.130.174:2324,false,1191.4799213409,4,12,25,171.41.130.174
true,1742323544.1018,elite,5910.3765738714,1721819775.1264,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,"South Korea",KR,,true,"Alibaba (US) Technology Co., Ltd.",37.5658,126.978,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Seoul,success,Asia/Seoul,04524,1741945976,1742323544.1018,8008,socks4,8.220.204.92:8008,true,3486.5007400513,1644,125779,1.2901909388415,8.220.204.92
true,1742318531.4454,transparent,7215.5018839343,1742225542.4035,"AS273207 WIFI-PRADO C.A","WIFI-PRADO C.A",Valencia,"South America",SA,Venezuela,VE,,false,"Wifi-prado C.A",10.1579,-67.9972,true,"Wifi-prado C.A",false,Carabobo,success,America/Caracas,2001,1742227236,1742318531.4454,999,http,38.66.207.9:999,false,8229.5024394989,87,1102,7.3170731707317,38.66.207.9
true,1742314551.5353,elite,10510.879745345,1721675776.4497,"AS6306 TELEFONICA VENEZOLANA, C.A.","TELEFONICA VENEZOLANA, C.A.",Caracas,"South America",SA,Venezuela,VE,"Los Palos Grandes",false,"TELEFONICA VENEZOLANA, C.A.",10.497,-66.8427,false,"TELEFONICA VENEZOLANA, C.A",false,Miranda,success,America/Caracas,,1741893696,1742314551.5353,999,socks4,186.166.138.5:999,true,11006.165027618,345,68817,0.4988288366444,186.166.138.5
true,1742314387.2255,elite,956.69256004288,1697031795.9747,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Total server solutions LLC",34.0544,-118.244,false,"Total Server Solutions L.L.C",true,California,success,America/Los_Angeles,90060,1741824669,1742314425.7865,4145,socks4,199.187.210.54:4145,true,949.77712631226,132740,265948,33.294204992375,199.187.210.54
true,1742311874.5906,elite,6698.8532325628,1711170702.6348,"AS210574 YUNUS EMRE ATILGAN trading as POYRAZ HOSTING",POYRAZ,Mahmutbey,Asia,AS,Turkey,TR,,false,"YUNUS EMRE ATILGAN trading as POYRAZ HOSTING",40.9936,28.774,false,"Poyraz Hosting",true,Istanbul,success,Europe/Istanbul,34218,1742120981,1742311874.5906,46738,socks4,2.59.117.122:46738,true,990.78869819641,3211,114290,2.7327427000621,2.59.117.122
true,1742309514.5513,elite,10019.348222743,1721928015.6107,"AS174 Cogent Communications",COGENT-174,Pasadena,"North America",NA,"United States",US,,false,"Cogent Communications",34.1473,-118.1446,false,DynaNode.io,true,California,success,America/Los_Angeles,91117,1741937183,1742309514.5513,8800,socks4,154.53.91.255:8800,true,962.59355545044,378,71947,0.52264085724162,154.53.91.255
true,1742304936.8168,elite,10074.642111043,1720392993.0848,"AS42298 Ooredoo Q.S.C.",GCC-MPLS-peering,Doha,Asia,AS,Qatar,QA,,false,Ooredoo-MBB,25.2925,51.5321,false,,false,"Baladīyat ad Dawḩah",success,Asia/Qatar,,1742011452,1742304936.8168,8001,socks4,37.210.148.244:8001,true,1475.6739139557,366,76149,0.4783375808665,37.210.148.244
true,1742296664.3983,elite,1376.7411235192,1696966669.2157,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Irvine,"North America",NA,"United States",US,,false,"Cox Communications Inc.",33.6846,-117.827,false,"Cox Communications",true,California,success,America/Los_Angeles,92612,1741736911,1742296664.3983,27391,socks4,72.195.34.60:27391,true,785.21847724915,151111,269737,35.906312968102,72.195.34.60
true,1742293540.9128,elite,3627.6967448573,1739589226.4018,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1741745534,1742293540.9128,13993,socks4,72.10.160.91:13993,true,3917.5114631653,62,14312,0.43133435369417,72.10.160.91
true,1742283643.3666,elite,10564.479873128,1723192451.5407,"AS2516 KDDI CORPORATION",KDDI,Chiyoda,Asia,AS,Japan,JP,,false,"DION (KDDI CORPORATION)",35.6906,139.77,false,KDDI,false,Tokyo,success,Asia/Tokyo,100-8111,1741989524,1742283643.3666,110,socks4,210.233.4.137:110,true,10799.919366837,274,54796,0.49754857454149,210.233.4.137
true,1742280808.7356,elite,10500.213935394,1721607165.1789,"AS7029 Windstream Communications LLC",WINDSTREAM,Denver,"North America",NA,"United States",US,,false,"Windstream Communications LLC",39.8661,-104.9197,false,"Windstream Communications LLC",false,Colorado,success,America/Denver,80229,1741824587,1742280808.7356,8081,socks4,216.43.230.95:8081,true,10609.880924225,258,52432,0.48965648130575,216.43.230.95
true,1742272868.7914,elite,10118.903966177,1739017524.5497,"AS4766 Korea Telecom",KIXS-AS-KR,Changwon,Asia,AS,"South Korea",KR,,false,"Korea Telecom",35.2317,128.6822,false,,false,Gyeongsangnam-do,success,Asia/Seoul,514,1742211158,1742272868.7914,3128,socks4,121.177.154.16:3128,true,10672.89018631,42,9849,0.42462845010616,121.177.154.16
true,1742264926.3478,elite,10584.111919508,1716226396.1956,"AS63023 GTHost",AS-GLOBALTELEHOST,Miami,"North America",NA,"United States",US,,true,GTHost,25.7616,-80.1917,false,"Globaltelehost Corp",true,Florida,success,America/New_York,,1742057767,1742264926.3478,23110,socks4,38.91.107.2:23110,true,13907.68122673,455,65694,0.68784108603305,38.91.107.2
true,1742264308.4153,elite,10629.275397228,1716976390.3474,"AS63949 Akamai Connected Cloud",AKAMAI-LINODE-AP,Fremont,"North America",NA,"United States",US,,true,"Akamai Technologies, Inc.",37.5625,-122.0004,false,"Linode, LLC",true,California,success,America/Los_Angeles,94536,1741895552,1742264308.4153,10137,socks4,192.53.126.207:10137,true,1093.1298732758,567,88617,0.63576426264801,192.53.126.207
true,1742258383.6469,elite,6866.991684373,1705113079.6453,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Singapore,Asia,AS,Singapore,SG,Pioneer,true,"DigitalOcean, LLC",1.32123,103.695,false,"DigitalOcean, LLC",true,"South West",success,Asia/Singapore,627753,1741824852,1742258383.6469,50837,socks4,159.223.71.71:50837,true,17949.538230896,10725,147750,6.7676289635589,159.223.71.71
true,1742254427.952,elite,10622.012179473,1722701868.053,"AS13213 UK-2 Limited",UK2NET-AS,"New York","North America",NA,"United States",US,,true,"UK-2 Limited",40.7126,-74.0066,false,"Hosting Services, Inc.",true,"New York",success,America/New_York,10004,1741961124,1742254427.952,57243,socks4,67.213.212.57:57243,true,11838.801860809,232,46479,0.49667101967417,67.213.212.57
true,1742253787.6898,elite,10568.373665965,1722608525.0591,"AS367 DoD Network Information Center",DNIC-ASBLK-00306-00371,Montgomery,"North America",NA,"United States",US,,false,"DoD Network Information Center",32.4033,-86.2383,false,"Air Force Systems Networking",false,Alabama,success,America/Chicago,36114,1741913354,1742253787.6898,8080,socks4,132.22.40.2:8080,true,3807.6982498169,337,66897,0.50123449445221,132.22.40.2
true,1742250071.2644,elite,5822.0922209553,1738827023.371,"AS7552 Viettel Group",VIETEL-AS-AP,Hanoi,Asia,AS,Vietnam,VN,,false,"Viettel Corporation",21.0184,105.8461,false,"Viettel Group",true,Hanoi,success,Asia/Bangkok,100000,1741870851,1742250071.2644,20010,socks4,116.107.203.105:20010,true,11302.111148834,485,21088,2.2481805961155,116.107.203.105
true,1742248163.992,elite,3619.5899149516,1697036237.0929,"AS13489 UNE EPM TELECOMUNICACIONES S.A.","UNE EPM TELECOMUNICACIONES S.A.",Medellín,"South America",SA,Colombia,CO,,false,"EPM Telecomunicaciones S.A. E.S.P.",6.2529,-75.5646,false,"EPM Telecomunicaciones S.A. E.S.P",true,Antioquia,success,America/Bogota,050021,1742147840,1742248163.992,5678,socks4,201.184.239.75:5678,true,3965.4181003571,28016,337354,7.6678435558475,201.184.239.75
true,1742246045.3439,elite,10734.554203479,1712209845.6743,"AS22612 Namecheap, Inc.",NAMECHEAP-NET,Phoenix,"North America",NA,"United States",US,,true,"Namecheap, Inc.",33.4484,-112.074,false,"Namecheap, Inc.",true,Arizona,success,America/Phoenix,85001,1741670383,1742246045.3439,54748,socks4,162.0.220.218:54748,true,10816.50853157,875,111903,0.77586054017628,162.0.220.218
true,1742245746.8761,elite,5062.8476930995,1716307851.0807,"AS14670 WHG Hosting Services Ltd",WHG-USE1,Buffalo,"North America",NA,"United States",US,,true,ipxo,42.8864,-78.8784,false,"OC1-HostForWeb, LLC",true,"New York",success,America/New_York,14205,1742138579,1742245746.8761,57616,socks4,154.16.112.204:57616,true,11203.960418701,1201,85467,1.3857479115706,154.16.112.204
true,1742245167.0777,elite,4210.5556726456,1738806227.2445,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1741868176,1742245167.0777,9761,socks4,67.43.228.250:9761,true,895.58529853821,70,17188,0.40560899293081,67.43.228.250
true,1742240246.4146,elite,6756.6554878382,1713539362.4023,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",true,"Grand Est",success,Europe/Paris,67630,1742137419,1742240246.4146,51774,socks4,173.212.237.43:51774,true,12057.654619217,596,89258,0.66329823936608,173.212.237.43
true,1742234451.3704,elite,5621.3210714983,1722314368.4829,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Alibaba (US) Technology Co., Ltd.",1.35208,103.82,false,"Alibaba.com LLC",true,"North West",success,Asia/Singapore,858877,1741736912,1742234451.3704,86,socks4,47.237.92.86:86,true,3365.9157752991,2066,146689,1.3888608786259,47.237.92.86
true,1742228319.1157,elite,9789.7704593067,1723276390.307,"AS58224 Iran Telecommunication Company PJS",TCI,Urmia,Asia,AS,Iran,IR,,false,"Iran Telecommunication Company PJS",37.5527,45.076,false,"Tcaw DSL",false,"West Azerbaijan Province",success,Asia/Tehran,,1741849592,1742228319.1157,8080,socks4,2.187.234.221:8080,true,10760.710954666,232,48128,0.479735318445,2.187.234.221
true,1742224744.4188,elite,1044.9199676514,1742221534.1651,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Wuxi,Asia,AS,China,CN,,false,Chinanet,31.5618,120.2864,false,"Chinanet JS",false,Jiangsu,success,Asia/Shanghai,,1742224746,1742224744.4188,3389,http,58.219.241.53:3389,false,1044.9199676514,1,16,5.8823529411765,58.219.241.53
true,1742215475.0433,elite,10252.661033993,1720029823.2876,"AS7552 Viettel Group",VIETEL-AS-AP,"Tam Kỳ",Asia,AS,Vietnam,VN,,false,"Viettel Group",15.5702,108.4812,false,VIETTEL,false,"Quảng Nam Province",success,Asia/Ho_Chi_Minh,560000,1741976315,1742215475.0433,4003,socks4,27.71.162.157:4003,true,15437.767505646,442,84101,0.52281087730504,27.71.162.157
true,1742211156.3186,elite,9831.2762738591,1721482117.3756,"AS265688 SINERGY SOLUCIONES INTEGRALES","SINERGY SOLUCIONES INTEGRALES",Pitalito,"South America",SA,Colombia,CO,,false,"Sinergy Soluciones Integrales",1.8529,-76.0546,false,"Fibra Optica Colombia S.a.s. Zomac",true,"Huila Department",success,America/Bogota,417030,1741990007,1742211156.3186,999,socks4,181.174.228.34:999,true,10785.931825638,362,69601,0.51741634864142,181.174.228.34
true,1742206177.9435,elite,5911.4529619929,1710574314.2443,"AS26496 GoDaddy.com, LLC",AS-26496-GO-DADDY-COM-LLC,Singapore,Asia,AS,Singapore,SG,Pioneer,true,GODADDY,1.32123,103.695,false,,true,"South West",success,Asia/Singapore,627753,1741850539,1742206177.9435,19007,socks4,148.66.130.53:19007,true,965.72828292847,1768,152335,1.1472846083464,148.66.130.53
true,1742203728.7075,elite,4200.3283479421,1710540121.8144,"AS3178 FastLine For Communication And Information Technology Ltd",WideTelecom-AS,Sulaymaniyah,Asia,AS,Iraq,IQ,,false,"FastLine Communication And Information Technology",35.5641,45.4326,false,"FastLine Communication And Information Technology Ltd",true,Sulaymaniyah,success,Asia/Baghdad,,1741916051,1742203728.7075,4153,socks4,5.8.240.91:4153,true,17955.530881882,5161,224739,2.2448890822097,5.8.240.91
true,1742201032.2144,elite,2206.6463931717,1697004477.3979,"AS206262 TelKos L.L.C",Telkos,Pristina,Europe,EU,Kosovo,XK,,false,"TelKos L.L.C",42.6498,21.1711,false,,true,Pristina,success,Europe/Belgrade,,1741915278,1742201032.2144,1080,socks4,185.191.165.28:1080,true,1311.0189437866,16286,274042,5.6095175112287,185.191.165.28
true,1742200744.9204,elite,3554.904869648,1710540136.7138,"AS37008 Sancfis Faso SA",Alink-Faso,Ouagadougou,Africa,AF,"Burkina Faso",BF,,false,"Alink Telecom Faso v",12.3714,-1.51966,false,,true,Centre,success,Africa/Ouagadougou,,1742134057,1742200858.5683,37259,socks4,41.223.234.116:37259,true,4267.1120166779,14532,250857,5.4757356182811,41.223.234.116
true,1742200245.249,elite,9971.5668841974,1721295606.3135,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Hefei,Asia,AS,China,CN,,false,Chinanet,31.8696,117.293,false,"Chinanet AH",false,Anhui,success,Asia/Shanghai,,1742052253,1742200245.249,38801,socks4,117.67.64.70:38801,true,15419.444084167,335,68738,0.48499413663805,117.67.64.70
true,1742199239.057,elite,4466.1051742919,1710602293.6046,"AS33258 Computer Solutions",CSONLINE-AS-1,Liberty,"North America",NA,"United States",US,,false,"Computer Solutions",30.058,-94.7955,false,"Computer Solutions",true,Texas,success,America/Chicago,77575,1741705604,1742199239.057,13135,socks4,108.175.23.1:13135,true,3653.9192199707,4595,206640,2.1753023883353,108.175.23.1
true,1742198630.3642,elite,4141.5634274022,1710606133.8892,"AS30844 Liquid Telecommunications Ltd",LIQUID-AS,Kinshasa,Africa,AF,"DR Congo",CD,,false,"Liquid Telecommunications Ltd",-4.33,15.3104,false,"LIT DRC",true,"Kinshasa City",success,Africa/Kinshasa,,1741736837,1742198630.3642,5678,socks4,41.174.132.82:5678,true,1164.2577648163,7248,212531,3.2978583031136,41.174.132.82
true,1742197959.9303,elite,9419.5530597637,1717247059.0102,"AS24940 Hetzner Online GmbH",HETZNER-AS,Helsinki,Europe,EU,Finland,FI,,true,"Hetzner Online GmbH",60.1719,24.9347,false,"Hetzner Online GmbH",true,Uusimaa,success,Europe/Helsinki,00201,1741737233,1742197959.9303,13082,socks4,95.216.29.208:13082,true,21349.467754364,534,95094,0.55841385368302,95.216.29.208
